id,name,sex,age,contact_state
43977547,Jasper - Westie Mix,Male,Young,TX
43936121,Roxy,Female,Young,TX
43911365,Lincoln,Male,Young,TX
43869363,Kevin,Male,Adult,TX
43830567,Honey,Female,Adult,TX
43808921,Conan,Male,Senior,TX
43783425,Rio,Male,Baby,TX
43783418,Lucy,Female,Adult,TX
43778730,Dagmar,Male,Young,TX
43750912,Grizzly,Male,Adult,TX
43742633,Jax,Male,Young,TX
43724972,Tex,Male,Young,TX
43596927,Spicy,Female,Adult,TX
43580937,Emma (Sc),Female,Baby,TX
43493530,Ice,Male,Baby,TX
43446765,Poppy,Female,Adult,TX
43332302,Tasha,Female,Young,TX
43269228,Happy (Doggett),Male,Baby,TX
43211635,Laney,Female,Adult,TX
43199533,Cosmo - Schnauzer,Male,Young,TX
43151759,Lucky,Female,Young,TX
43121643,Petey,Male,Young,TX
43090055,Faith,Female,Adult,TX
43080169,Penelope,Female,Adult,TX
43080056,Rebel,Male,Young,TX
43071763,Mandy,Female,Adult,TX
43051449,Rizzo,Female,Adult,TX
43022341,Buddy,Male,Senior,TX
42915613,Hermione,Female,Young,TX
42843308,Sheila,Female,Adult,TX
42831285,Starling And Rex,Female,Adult,TX
42806365,Jenny,Female,Adult,TX
42806114,Lacey,Female,Adult,TX
42636237,April,Female,Baby,TX
42613129,Deegan,Male,Adult,TX
42488509,Bones,Male,Young,TX
42399493,Savitar,Male,Adult,TX
42399432,Simi,Female,Adult,TX
42352588,Puppy Gypsy,Female,Baby,TX
42244318,Annie,Female,Young,TX
42215385,Lily,Female,Young,TX
42153386,Buddy,Male,Adult,TX
42153387,Coco,Female,Adult,TX
42111577,Jesse,Female,Adult,TX
42010343,Justice,Female,Adult,TX
41875702,Maeve,Female,Adult,TX
41844541,Dodger,Male,Young,TX
41669197,Charolett  Aka Charlie,Female,Young,TX
41519540,Levi,Male,Adult,TX
41519103,Violet,Female,Young,TX
41479123,Kia,Female,Senior,TX
41479110,Roxy,Female,Adult,TX
41431045,Stevie,Female,Adult,TX
41463979,Bebe,Female,Adult,TX
41463977,Zoey,Female,Young,TX
41393434,Maya,Female,Adult,TX
41393435,Slim Shady,Male,Adult,TX
41389042,Rikki,Female,Young,TX
41383526,Scarlett,Female,Adult,TX
41383528,Chance,Male,Adult,TX
41377020,Noelle,Female,Senior,TX
41377021,Cato,Male,Adult,TX
41373411,Calvin,Male,Adult,TX
41373413,Joppa,Female,Adult,TX
41373414,Butterbean,Male,Adult,TX
41373415,Coco,Female,Adult,TX
41373416,Buddy,Male,Adult,TX
41363749,Clara,Female,Adult,TX
41363747,Reese,Female,Adult,TX
41354738,Mocha,Female,Adult,TX
41171434,Ice-Courtesy Post,Male,Adult,TX
40742932,Roger,Male,Senior,TX
40018880,Logan,Male,Young,TX
39663355,Buddy,Male,Adult,TX
39520883,Navi,Female,Adult,TX
39310734,Cricket,Female,Senior,TX
39310727,Oscar,Male,Senior,TX
39264543,Tippi,Male,Adult,TX
39262578,Cali,Female,Young,TX
39202044,Kiki,Female,Senior,TX
38661451,Rose,Female,Young,TX
38415073,Floyd,Male,Adult,TX
38415075,Tara,Female,Adult,TX
38415076,Gemma,Female,Adult,TX
38415079,Porky,Male,Adult,TX
38415080,Lola,Female,Adult,TX
38407333,Abby,Female,Young,TX
38407339,Annie,Female,Adult,TX
38407342,Spud,Male,Young,TX
38407350,Gracie,Female,Adult,TX
38407351,Molly,Female,Adult,TX
38407332,Sport,Male,Young,TX
38139822,Duke-,Male,Adult,TX
38069746,Lulu,Female,Senior,TX
38069742,Betty,Female,Young,TX
38069741,Scooby,Male,Baby,TX
37530527,Honey,Female,Young,TX
37454315,Ramps,Male,Young,TX
37019856,Little Buddy,Male,Baby,TX
36955718,"Foster A Dog, Save A Life!",Female,Adult,TX
36558905,Bear,Male,Adult,TX
36558879,Penny,Female,Adult,TX
36558802,Lisa,Female,Adult,TX
36553469,Buddy,Male,Adult,TX
36521411,Baby Girl,Female,Adult,TX
36521395,Smokey,Male,Adult,TX
36336905,Penny,Male,Adult,TX
36336897,Elaine,Female,Young,TX
36336881,Buddy,Male,Senior,TX
34507896,Junie B,Female,Adult,TX
32562319,Teddy,Male,Senior,TX
32558216,Sheena,Female,Senior,TX
32547758,Bacardi,Male,Senior,TX
31140229,Paris,Female,Senior,TX
31140130,Jeremiah,Male,Senior,TX
31140128,Angel,Female,Senior,TX
31140085,Colt,Male,Senior,TX
31140055,Junior,Male,Adult,TX
31140050,Charity,Female,Senior,TX
29298751,Angel,Female,Young,TX
25719740,William,Male,Young,TX
24778760,William,Male,Young,TX
24695363,Peanut,Male,Young,TX
24693822,Bebe,Female,Adult,TX
24693691,Peanut,Male,Young,TX
24693508,Amber,Female,Adult,TX
21062388,Amber,Female,Young,TX
21062374,Stella,Female,Young,TX
21061962,Bebe,Female,Adult,TX
16696712,Robbie,Male,Young,TX
46040241,Supernova,Female,Young,UT
46040243,Shae,Female,Young,UT
46040049,Vicki,Female,Adult,UT
46035322,Millie,Female,Young,UT
46035323,Lexi,Female,Adult,UT
46035324,Jack-Jack,Male,Young,UT
46035321,Sebastian,Male,Senior,UT
46034082,Lindy,Female,Young,UT
46033895,Draco,Male,Young,UT
46029562,Homer,Male,Senior,UT
46029264,Abbie,Female,Adult,UT
46028594,Helmut,Male,Adult,UT
46025557,Brody,Male,Adult,UT
46025555,Guppy,Female,Young,UT
46023316,Chance,Male,Adult,UT
46022575,Cash,Female,Adult,UT
46022574,Helen,Female,Senior,UT
46021637,Acorn,Male,Young,UT
46021639,Finn,Male,Young,UT
46021642,Cupcake,Female,Adult,UT
46018122,Shirley,Female,Young,UT
46009352,Charlie,Male,Baby,UT
46009350,Bella,Female,Baby,UT
46004836,Lavender,Male,Senior,UT
45989901,Boba,Male,Adult,UT
45984957,Radio,Female,Young,UT
45984958,Glory,Female,Young,UT
45978665,Archie,Male,Adult,UT
45978599,Tyler,Male,Baby,UT
45978600,Sierra,Female,Baby,UT
45978602,Tierra,Female,Baby,UT
45978603,Mike,Male,Baby,UT
45978605,Remus,Male,Baby,UT
45973771,Taku,Male,Young,UT
45973764,Rocky,Male,Adult,UT
45972996,Rosie,Female,Adult,UT
45972997,Juan,Male,Adult,UT
45959945,Bernadette,Female,Senior,UT
45959949,Shysie,Female,Baby,UT
45959942,Sylvie,Female,Young,UT
45955928,Passion Fruit,Female,Adult,UT
45950569,Topper,Male,Adult,UT
45948664,Buddy,Male,Young,UT
45948665,Frodo,Male,Young,UT
45948668,Pandora,Female,Baby,UT
45940068,Mitzey,Female,Senior,UT
45939217,King,Male,Young,UT
45929609,Bri,Female,Adult,UT
45927235,Peri,Male,Young,UT
45925823,Buster,Male,Young,UT
45925824,Lolli,Female,Young,UT
45925745,Ferdinand,Male,Adult,UT
45922711,Copper,Male,Young,UT
45920989,Vera,Female,Senior,UT
45912341,Oliver,Male,Adult,UT
45909760,Pippin,Male,Young,UT
45909725,Sid,Male,Adult,UT
45905208,Tucker,Male,Young,UT
45905209,Ravioli,Female,Baby,UT
45905205,Orzo,Male,Baby,UT
45905206,Ziti,Male,Baby,UT
45905207,Penne,Female,Baby,UT
45899846,Nora,Female,Young,UT
45899844,Matilda,Female,Young,UT
45899845,Aria,Female,Adult,UT
45896993,Manicotti,Male,Baby,UT
45896995,Bella,Female,Baby,UT
45896987,Farfalle,Male,Baby,UT
45896989,Linguine,Male,Baby,UT
45887757,Hope,Female,Young,UT
45883199,Mrytle,Female,Baby,UT
45883202,Lady Bird,Female,Adult,UT
45880870,Barry,Male,Young,UT
45871920,Shadow,Male,Senior,UT
45871919,Lacey,Female,Adult,UT
45871921,Nova,Female,Young,UT
45857447,Faly,Male,Adult,UT
45846192,John Wayne Jr,Male,Adult,UT
45838951,Fletcher,Male,Senior,UT
45832063,Bruno,Male,Adult,UT
45831236,Oakley,Male,Young,UT
45820077,Sunny,Male,Young,UT
45820122,Turtle,Male,Adult,UT
45820079,Eleanor,Female,Senior,UT
45820081,Rosie,Female,Adult,UT
45820083,Goose,Male,Adult,UT
45820085,Evie,Female,Adult,UT
45820099,Lopen,Male,Senior,UT
45820100,Milo,Male,Young,UT
45820102,Austin,Male,Adult,UT
45820111,Munsie / Booker,Male,Senior,UT
45820114,Gideon,Male,Adult,UT
45820135,Dexter,Male,Adult,UT
45820137,Juliette,Female,Senior,UT
45820149,Reeses Puppycups,Male,Senior,UT
45820154,Mandy,Male,Adult,UT
45820159,Chadwick,Male,Adult,UT
45820164,City,Male,Adult,UT
45820185,Maple,Female,Adult,UT
45820187,Ozai,Male,Senior,UT
45820203,Brody,Male,Senior,UT
45820204,Max,Male,Senior,UT
45820213,Scooter,Male,Adult,UT
45820215,Yahtzee,Male,Senior,UT
45820217,Sokka,Male,Senior,UT
45820219,Marge,Female,Senior,UT
45820222,Duck,Male,Adult,UT
45820224,Simone,Female,Senior,UT
45820239,Bucky,Male,Senior,UT
45820240,Marco Polo,Male,Adult,UT
45820243,Sophie / Tye,Female,Senior,UT
45820245,Lady,Female,Adult,UT
45820248,Jasper,Male,Adult,UT
45820255,Zoey &Amp; Biscuit / Biscuit &Amp; Zoey,Female,Senior,UT
45820263,Remi,Male,Adult,UT
45820045,Mickey,Male,Adult,UT
45820051,Chester,Male,Adult,UT
45820053,Zeus,Male,Adult,UT
45820055,Phoebe,Female,Senior,UT
45811735,Roman,Male,Adult,UT
45811740,Irena,Female,Adult,UT
45811741,Liesl,Female,Adult,UT
45811743,Chase,Male,Adult,UT
45811748,Khaio,Male,Young,UT
45811753,Chubbs,Male,Young,UT
45811754,Destiny,Female,Young,UT
45811756,Heifer,Male,Adult,UT
45811761,Rory,Female,Adult,UT
45811763,Brownie,Female,Adult,UT
45811717,Grayce,Female,Adult,UT
45799748,Thor Nikko,Male,Senior,UT
45799769,Pink,Female,Baby,UT
45799784,Bellatrix,Female,Young,UT
45799800,Caeser,Male,Senior,UT
45799718,Cash,Male,Adult,UT
45799720,Chicago,Female,Adult,UT
45799727,Kira,Female,Adult,UT
45799729,Shiny,Female,Adult,UT
45788567,Sophie,Female,Young,UT
45772639,Newton,Male,Young,UT
45751241,Dallas,Female,Adult,UT
45749245,Zeus,Male,Young,UT
45738547,Kula Aka Brida,Female,Adult,UT
45711922,Oso,Male,Young,UT
45703767,Rosel,Male,Young,UT
45660807,Serena,Female,Young,UT
45625745,Link,Male,Young,UT
45612811,Lily,Female,Adult,UT
45602151,Hobbs,Male,Baby,UT
45597162,Torie,Female,Young,UT
45583575,Fat Boy,Male,Adult,UT
45577373,Nala,Female,Baby,UT
45507228,Sugar,Female,Adult,UT
45507227,Louie,Male,Young,UT
45468438,Sir,Male,Adult,UT
45383244,Gertie,Female,Senior,UT
45364861,Douglas,Male,Young,UT
45344017,Rangely,Female,Adult,UT
45301098,Girly,Female,Adult,UT
45301097,Champ,Male,Adult,UT
45301099,Chief,Male,Adult,UT
45278018,Lady,Female,Adult,UT
45231725,Jewel,Female,Adult,UT
45231729,Charlie,Male,Young,UT
45231728,Jack,Male,Young,UT
45231727,Koda,Male,Young,UT
45231726,Trinket,Female,Adult,UT
45156446,Brida,Female,Adult,UT
45156455,Sihtric,Male,Baby,UT
44810478,Zeke,Male,Senior,UT
44748469,Ghost,Male,Young,UT
44726045,Kevin,Male,Adult,UT
44694994,Koda,Male,Young,UT
44570880,Bruce,Male,Adult,UT
44170719,Naveen,Male,Adult,UT
44002660,Lacey,Female,Adult,UT
43976781,Gale (Aka Bandit),Male,Adult,UT
43976782,Zozo,Female,Adult,UT
43770732,Chato,Male,Senior,UT
43266138,Coria,Female,Adult,UT
43058876,Flint,Male,Senior,UT
43013650,Toru,Male,Adult,UT
42509328,Tobin,Male,Adult,UT
42968717,Rosie,Female,Adult,UT
42737003,Roger,Male,Adult,UT
42509352,Tobin,Male,Adult,UT
42509286,Furry,Male,Adult,UT
41403883,Dudley,Male,Adult,UT
41166359,Madison,Female,Senior,UT
41037851,Brody,Male,Adult,UT
40988668,Pacino,Male,Adult,UT
40983256,Ziggy,Male,Adult,UT
40983255,Boss,Male,Senior,UT
40983272,Layla,Female,Adult,UT
40983254,Dylan,Male,Senior,UT
40983252,Suzi,Female,Adult,UT
36651090,Hunter,Male,Young,UT
35860562,Boston,Female,Young,UT
31721512,Foster Homes Needed In Utah!,Female,Adult,UT
46041990,Buttercup,Female,Adult,VA
46041968,Lola,Female,Baby,VA
46041969,Audrey,Female,Baby,VA
46041970,Auburn,Male,Baby,VA
46041971,Augie,Male,Baby,VA
46041972,Audubon,Male,Baby,VA
46041974,Audi,Male,Baby,VA
46041337,Tanner,Male,Young,VA
46041336,Darby,Female,Adult,VA
46040972,Biggie,Male,Young,VA
46040887,Finn,Male,Adult,VA
46040808,Colypso,Female,Adult,VA
46040799,Rudy,Male,Baby,VA
46040777,Benny,Male,Young,VA
46040709,Strawberry Shortcake,Female,Adult,VA
46040717,Dory,Female,Adult,NC
46040694,Diva,Female,Adult,VA
46040412,Snoopy-At The Shelter,Male,Adult,VA
46039540,Asher,Male,Adult,NC
46039470,General,Male,Adult,NC
46039469,Xena,Female,Adult,NC
46039471,Maya,Female,Baby,NC
46039127,Blu,Female,Adult,VA
46039131,Marston,Male,Adult,VA
46039142,Jefe,Male,Adult,VA
46039132,Kassie,Female,Senior,VA
46039136,Miss Yellow,Female,Adult,VA
46039139,Moana,Female,Adult,VA
46039140,Shelly,Female,Adult,VA
46039137,Lucian,Male,Senior,VA
46038463,Blondie (Pp),Female,Adult,VA
46038472,Bandit Aka Kona,Male,Adult,VA
46038477,T-Shift Aka Taylor (Pp),Female,Adult,VA
46038489,Roscoe (Pp),Male,Adult,VA
46038490,Buster (Pp),Male,Adult,VA
46038492,Minnie (Pp),Female,Young,VA
46038498,Bella (Pp),Female,Adult,VA
46038515,Tina (Pp),Female,Adult,VA
46038524,Moca (Pp),Male,Adult,VA
46038532,Johnny Aka Max (Pp),Male,Adult,VA
46038534,William (Pp),Male,Adult,VA
46038535,Flex (Pp),Female,Young,VA
46038542,Nala (Pp),Female,Adult,VA
46038557,Brutus (Pp),Male,Adult,VA
46038559,Tyler (Pp),Male,Adult,VA
46038560,Jaxson (Pp),Male,Adult,VA
46038575,Atlas (Pp),Male,Young,VA
46038577,Storm Aka Princess (Pp),Female,Adult,VA
46038578,Baja (Pp),Female,Adult,VA
46038587,Elroy Jetson (Pp),Male,Young,VA
46038591,Sierra (Pp),Female,Adult,VA
46038523,Rolf (Pp),Male,Young,VA
46038444,June Aka Maddy (Pp),Female,Adult,VA
46038447,Guuci (Pp),Female,Adult,VA
46038448,Shimmer Aka Thistle (Pp),Female,Adult,VA
46038450,Apollo (Pp),Male,Adult,VA
46038461,Penelope Aka Penny (Pp),Female,Young,VA
46038373,Fergus & Jamie #2,Male,Adult,VA
46037182,Sicily,Female,Adult,VA
46037021,Lacey,Male,Baby,NC
46037027,Kora,Female,Young,NC
46037025,Kali,Female,Young,NC
46037024,Lilly,Male,Baby,NC
46037026,Kami,Female,Young,NC
46037022,Kyra,Female,Young,NC
46037023,Lucy,Male,Baby,NC
46034199,Sadie,Female,Adult,VA
46034187,Roscoe,Male,Adult,VA
46034149,Lina,Female,Adult,VA
46033768,Athena,Female,Young,VA
46033770,Zeus,Male,Young,VA
46033767,Evie,Female,Baby,VA
46033429,Marleigh,Female,Baby,VA
46033072,River,Female,Adult,VA
46031506,Selena,Female,Young,VA
46031475,Sam,Male,Senior,VA
46031464,Riot,Male,Senior,VA
46030962,Marley,Female,Adult,VA
46030323,Black Beauty,Female,Young,VA
46030322,Maple Syrup,Female,Young,VA
46030320,Miss Bella To You,Female,Adult,VA
46030321,Bbq Ribs,Male,Adult,VA
46030197,1909-0691 Link,Male,Young,VA
46030113,1908-1711 Cashmere,Female,Young,VA
46030112,1909-0185 Sparrow,Female,Young,VA
46027308,Pearl,Female,Senior,VA
46026694,Vector,Male,Adult,VA
46025047,Bownie,Male,Adult,VA
46025030,Mollie,Female,Senior,VA
46023171,Missy,Female,Young,VA
46021381,Rascal,Male,Adult,VA
46021399,Dolly,Female,Adult,VA
46021506,Chula,Female,Young,VA
46021346,Leah,Female,Young,VA
46021271,Just A Little Puddle (Hurricane Dorian)),Female,Young,VA
46021272,Ternado (Hurricane Dorian),Female,Adult,VA
46021273,Hurkin (Hurricane Dorian)),Male,Young,VA
46020600,Aura,Female,Young,VA
46020602,Bat Girl,Female,Adult,VA
46020472,New Town Rd Beagle,Male,Adult,VA
46020117,Maverick,Male,Young,VA
46020099,Elizabeth,Female,Adult,VA
46018734,1909-1617 Biscuit,Male,Senior,VA
46018733,1908-1665 Foxxy,Female,Young,VA
46018669,1909-0066 Allie,Female,Young,VA
46018668,1908-0360 Love,Female,Senior,VA
46018214,Ghost,Male,Young,NC
46017336,Elmer,Male,Adult,VA
46017327,Mildred,Female,Senior,VA
46017330,Bubba,Male,Adult,VA
46017028,Charlie,Male,Adult,VA
46017029,Bailey,Male,Baby,VA
46015238,Cyrus,Male,Young,VA
46015160,Mack,Male,Adult,VA
46014844,Donny,Male,Young,VA
46014848,Luigi,Male,Baby,VA
46014741,Sammy And Chico,Male,Adult,VA
46014600,Pluto,Male,Young,VA
46012977,Lola,Female,Adult,VA
46012966,Jamaican Jax,Male,Adult,VA
46012874,Echo,Male,Young,VA
46012587,Nigel,Male,Young,VA
46012325,Mia,Female,Adult,VA
46011673,Richard,Male,Young,VA
46011393,India,Female,Adult,VA
46009266,Fantasia,Female,Adult,VA
46009193,Achilles,Male,Adult,VA
46006764,Caelynn,Female,Baby,VA
46006759,Whiskey,Male,Young,VA
46006757,Charlie,Male,Young,VA
46006714,Maggie,Female,Baby,VA
46006713,Pamela,Female,Adult,VA
46006715,Nina,Female,Adult,VA
46005903,Zander,Male,Young,VA
45991253,Gotti,Male,Young,VA
45988959,Penny,Female,Young,VA
45988961,Apollo,Male,Adult,VA
45987859,Eeyore,Male,Adult,VA
45988006,Loretta,Female,Young,VA
45987531,1908-0264 Launch Code,Male,Young,VA
45987530,1906-1646 Chocolate,Male,Young,VA
45987234,Ariel,Female,Young,VA
45987233,Barbra,Female,Senior,VA
45987179,1908-1659 Bently,Male,Young,VA
45985683,Drizzy,Female,Adult,VA
45985276,Meera Reed,Female,Young,VA
45984627,Max Almighty,Male,Adult,VA
45984623,Shiah,Male,Adult,VA
45984619,Luna,Female,Adult,VA
45984620,Roscoe,Male,Adult,VA
45984622,Remi,Male,Adult,VA
45984168,Dagwood,Male,Young,VA
45983533,Oliver,Male,Young,VA
45983528,Honey #2,Female,Young,VA
45982995,Brutus,Male,Young,VA
45982996,Diesel,Male,Young,VA
45982168,Hooch,Male,Adult,VA
45982144,Chevy,Female,Adult,VA
45981949,Mocha,Female,Adult,VA
45981803,Gibson - At The Shelter,Male,Young,VA
45978737,Mekari,Male,Adult,NC
45978739,Pit Pit,Male,Adult,NC
45977958,Franklin,Male,Adult,VA
45977953,Siren,Female,Young,VA
45977969,Ladybug,Female,Adult,VA
45977957,Scarlet,Female,Adult,VA
45977960,Brindle,Female,Adult,VA
45977368,River,Female,Young,VA
45977193,Laurel,Female,Senior,NC
45976668,Gertrude,Female,Senior,VA
45976663,Daffodil,Female,Young,VA
45976665,Pebbles,Female,Adult,VA
45976664,Pilot,Male,Adult,VA
45976670,Colby,Male,Young,VA
45976659,Paige,Female,Adult,VA
45976661,Patches,Female,Adult,VA
45976662,Bones,Male,Adult,VA
45976332,Frisco - At The Shelter,Male,Adult,VA
45976300,Milton #2,Male,Young,VA
45975764,Chesney - Not At The Shelter,Male,Senior,VA
45974155,1909-0459 Evie,Female,Adult,VA
45973953,Cassie,Female,Adult,VA
45973242,Miranda,Female,Adult,VA
45973252,Buzz Pawldrin,Male,Adult,VA
45973244,Nevus,Male,Adult,VA
45970417,Penny,Female,Young,NC
45970418,Eminence,Male,Young,NC
45968962,Saturday - At The Shelter,Male,Adult,VA
45968781,Stella,Female,Young,VA
45968666,Clayton,Male,Young,VA
45964073,Serenity,Female,Adult,VA
45964042,Little Foot,Male,Young,VA
45963830,Liam,Male,Adult,VA
45962965,Marina,Female,Adult,VA
45962819,Rhonda,Female,Senior,VA
45962938,Rusty,Male,Adult,VA
45962476,Joanie,Female,Adult,VA
45962449,Blaine,Male,Senior,VA
45859957,Jonas,Male,Senior,VA
45962434,Clarabelle,Female,Adult,VA
45962417,Charlie,Male,Adult,VA
45962384,Marsha Marshmellow,Female,Adult,VA
45961163,Harper,Female,Senior,VA
45961459,Winston,Male,Adult,VA
45961445,Shiloh,Male,Adult,VA
45961296,Frisco,Male,Adult,VA
45961145,1908-1683 Mac,Male,Senior,VA
45961059,1909-1549 Kairo,Male,Young,VA
45961058,1908-1721 Harley Quinn 1908-1721,Female,Young,VA
45960855,Maxamillion,Male,Young,VA
45960853,Sasha,Female,Young,VA
45960858,Hansel,Male,Adult,VA
45960864,Precious,Female,Adult,VA
45960865,Sheba,Female,Adult,VA
45960857,Tracey,Female,Adult,VA
45960272,Lumberjack,Male,Adult,VA
45960271,Crepe,Female,Young,VA
45959899,Kibbles,Male,Young,NC
45959900,N-Bits,Female,Young,NC
45958940,Marble,Female,Young,VA
45958945,Nikki,Female,Young,VA
45958941,Destiny,Female,Baby,VA
45958937,Marigold,Female,Adult,VA
45958931,Delia,Female,Baby,VA
45958603,Daisy,Female,Adult,VA
45954272,Benji,Male,Adult,VA
45952174,Layla,Female,Young,VA
45950906,Luna,Female,Adult,VA
45950254,Malcolm,Male,Adult,VA
45949103,Bowser,Male,Adult,VA
45949102,Buff Baby,Male,Adult,VA
45949099,Lana Del Rey - In A Foster Home,Female,Young,VA
45949098,Mcgregor,Male,Young,VA
45948984,1908-1676 Peanut,Male,Senior,VA
45947985,Chloe,Female,Adult,NC
45947720,Juniper,Female,Adult,VA
45947719,Bear,Male,Adult,VA
45947712,Champ,Male,Adult,VA
45947601,Didi,Female,Baby,VA
45946708,Conway,Male,Adult,VA
45946682,Little Joe,Male,Young,VA
45945597,Sarsaparilla,Female,Baby,VA
45943633,Lucille,Female,Adult,VA
45943260,Rico,Male,Adult,VA
45943224,Happy,Female,Adult,VA
45943200,Darla,Female,Baby,VA
45943025,Yosemite,Male,Young,VA
45943015,Ace,Male,Adult,VA
45941505,Lola,Female,Adult,NC
45941506,Bella,Female,Adult,NC
45941391,Atticus,Male,Young,VA
45940964,Mavis,Female,Adult,VA
45938594,1908-0164 Rocky,Male,Senior,VA
45938500,1908-0308 Pollux,Female,Young,VA
45938373,Oscar,Male,Senior,VA
45938008,Tyson - Not At The Shelter,Male,Adult,VA
45937327,Herbie - At The Shelter,Male,Adult,VA
45936191,Okemo,Female,Adult,VA
45936189,Blanche,Female,Senior,VA
45935742,Chucky,Male,Baby,VA
45935741,Tommy,Male,Baby,VA
45935740,Lil,Female,Baby,VA
45935254,Lily,Female,Adult,VA
45934661,Gp In Gloucester Va,Female,Adult,VA
45934662,Happy In Gloucester Va,Male,Adult,VA
45934441,Sorrel,Male,Baby,VA
45934366,Paint,Male,Baby,VA
45932933,Maizie,Female,Adult,VA
45932474,Bazooka,Male,Baby,VA
45930602,Pinky,Female,Young,VA
45930569,Rambo,Male,Adult,VA
45930511,Caleb,Male,Adult,VA
45929872,Jake,Male,Adult,VA
45929664,Durkes,Male,Young,VA
45928993,1908-0724 Goose,Female,Young,VA
45926911,Quincy,Male,Adult,VA
45926965,Pumpkin,Female,Young,VA
45926654,Baja,Male,Adult,VA
45925765,Babycakes,Female,Young,VA
45925764,Cedric,Male,Young,VA
45924649,Odin,Male,Senior,VA
45924805,Valkyrie,Female,Young,VA
45924007,Lewis,Male,Adult,VA
45923979,Clancy,Male,Adult,VA
45923976,Ainsley,Female,Baby,VA
45923966,Brewer,Male,Baby,VA
45922795,Disney,Male,Adult,VA
45919200,Susie,Female,Senior,VA
45919201,Teenie Tinie,Female,Adult,VA
45917375,Stelly - Not At The Shelter,Female,Baby,VA
45912036,Electric Barbarella,Female,Young,VA
45911770,Oni,Male,Senior,VA
45909399,Iris,Female,Senior,VA
45909362,Chance,Male,Senior,VA
45909060,1908-1513 Taylor,Male,Young,VA
45908561,Otis,Male,Adult,VA
45908563,Bello,Male,Adult,VA
45908560,Nina West,Female,Adult,VA
45907858,Bear C001,Male,Adult,VA
45907595,Champ,Male,Adult,VA
45907426,Tess,Female,Adult,VA
45907296,Lucy,Female,Young,VA
45907262,Calypso,Male,Adult,VA
45907251,Micky,Male,Young,VA
45907206,Darla,Female,Young,VA
45907196,Freckles,Male,Adult,VA
45907123,Lil Bit,Female,Adult,VA
45907080,Clark,Male,Adult,VA
45907060,Mya,Female,Young,VA
45906972,Katsumi,Female,Young,VA
45906887,Marla,Female,Young,VA
45906790,Savage,Male,Young,VA
45906468,Retta,Female,Baby,VA
45905251,Luna,Female,Adult,NC
45905248,Bert,Male,Adult,NC
45905249,Big Boy,Male,Adult,NC
45904843,Lollipop,Female,Baby,VA
45904685,Paisley,Female,Adult,VA
45904000,Pierson,Male,Baby,VA
45903615,Kennedy,Male,Young,VA
45903609,Arnold Horshack,Male,Young,VA
45903558,Vinnie Barbarino,Male,Young,VA
45903137,Jelly,Female,Adult,VA
45901417,Tanner,Male,Adult,VA
45900963,Piper,Female,Adult,VA
45900902,Garret,Male,Adult,VA
45900879,Needle,Female,Young,VA
45900859,Jack,Male,Young,VA
45900827,Chica,Female,Adult,VA
45900429,Darren,Male,Young,VA
45900415,Jerzee,Female,Adult,VA
45900374,Shelby,Female,Baby,NC
45900266,Tootsie,Female,Adult,VA
45900232,Bullet,Male,Young,VA
45900185,Jed,Male,Adult,VA
45897936,Miley,Female,Senior,VA
45896932,Calipso,Female,Adult,NC
45896635,Amber,Female,Adult,NC
45896067,Zipper,Male,Adult,VA
45893702,Rye,Female,Young,VA
45887132,Calliope,Female,Young,VA
45886817,Beau,Male,Young,VA
45885474,Mali,Female,Adult,VA
45885331,Nico,Male,Adult,NC
45884380,Ivanka,Female,Adult,VA
45884370,Sky,Female,Adult,VA
45884373,Delores,Female,Adult,VA
45884371,Pam,Female,Adult,VA
45881931,1908-1580 Addie,Female,Adult,VA
45881260,Emily,Female,Young,NC
45879668,Buddy,Male,Adult,VA
45879669,Snaggle,Female,Young,VA
45879666,Sheba,Female,Adult,VA
45879667,Gnarly,Male,Senior,VA
45877948,Gucci,Male,Senior,VA
45875830,Choco,Male,Senior,VA
45875787,Cooper,Male,Young,VA
45874492,Betty,Female,Adult,VA
45874491,Axel,Male,Adult,VA
45874490,Gladys,Female,Senior,VA
45873654,Hobbs,Male,Adult,VA
45873655,Rock,Male,Adult,VA
45873274,Bride Of Chucky,Female,Adult,VA
45873273,Roanne,Female,Adult,VA
45872041,Francine,Female,Adult,NC
45871701,Kobe,Male,Young,NC
45871706,Dolly,Female,Young,NC
45871702,Bella,Female,Adult,NC
45871704,Kimber,Female,Young,NC
45871703,Moose,Male,Young,NC
45870376,Apollo,Male,Adult,VA
45869808,Remy,Male,Baby,VA
45866695,Nina Simone,Female,Adult,VA
45865357,Buddy,Male,Adult,VA
45865356,Blue,Male,Adult,VA
45865111,1908-1576 Kenzie,Female,Young,VA
45864653,1908-1629 Shrek,Male,Adult,VA
45864533,1908-1654 Chewbaca,Male,Adult,VA
45858501,Cujo,Male,Adult,NC
45858489,Rover,Male,Young,NC
45858490,Hambone,Male,Adult,NC
45854187,Lady,Female,Young,VA
45854181,Maggie,Female,Adult,VA
45850608,Max - Not At The Shelter,Male,Adult,VA
45850594,Scrappy,Male,Adult,VA
45749935,Sky,Female,Senior,VA
45847204,Kenny,Male,Adult,VA
45847194,Dipsey,Female,Adult,VA
45845635,Trace | Fl,Male,Adult,VA
45845643,Xena | Fl,Female,Adult,VA
45845644,Red Riding Hood | Fl,Female,Senior,VA
45845645,Grumbelina | Fl,Female,Adult,VA
